Product_ID,Product_Title, Merchant_ID
15415,intel core i5 3475s 2.9 ghz 4 cores 4 threads 6 mb cache lga1155 socket oem,51
15416,intel core i5 i5 3475s quad core 4 core 2.90 ghz processor,73
15418,intel core i5 3470s 2.9 ghz 4 cores 4 threads 6 mb cache lga1155 socket oem,51
15419,intel core i5 i5 3470s quad core 4 core 2.90 ghz processor,73
15421,intel xeon e5 4640 2.4 ghz 8 core 16 threads 20 mb cache lga2011 socket oem,51
15422,intel xeon e5 4640 octa core 8 core 2.40 ghz processor,73
15424,intel xeon e5 4617 2.9 ghz 6 core 6 threads 15 mb cache lga2011 socket oem,51
15425,intel xeon e5 4617 hexa core 6 core 2.90 ghz processor,73
15427,intel xeon e3 1290v2 3.7 ghz 4 cores 8 threads 8 mb cache lga1155 socket oem,51
15428,intel xeon e3 1290v2 quad core 4 core 3.70 ghz processor,73
15430,intel xeon e3 1220v2 3.1 ghz 4 cores 4 threads 8 mb cache lga1155 socket oem,51
15431,intel xeon e3 1220v2 quad core 4 core 3.10 ghz processor,73
15433,intel xeon e3 1270v2 3.5 ghz 4 cores 8 threads 8 mb cache lga1155 socket oem,51
15434,intel xeon e3 1270v2 quad core 4 core 3.50 ghz processor,73
15436,intel xeon e3 1265lv2 2.5 ghz 4 cores 8 threads 8 mb cache lga1155 socket oem,51
15437,intel xeon e3 1265lv2 quad core 4 core 2.50 ghz processor,73
15439,intel xeon e5 2430 2.2 ghz 6 core 12 threads 15 mb cache lga1356 socket oem,51
15440,intel xeon e5 2430 hexa core 6 core 2.20 ghz processor,73
15442,intel xeon e5 4603 2 0ghz 10mb cache lga2011 0 4 core bx80621e54603 lga2011 0 4 core,17
15445,intel core i7 3612qm mobile 2.1 ghz 4 cores 8 threads 6 mb cache pga988 socket oem,51
15446,intel core i7 i7 3612qm quad core 4 core 2.10 ghz processor,73
15448,intel core i7 extreme edition 3920xm mobile 2.9 ghz 4 cores 8 threads 8 mb cache pga988 socket oem,51
15449,intel core i7 extreme edition i7 3920xm quad core 4 core 2.90 ghz processor,73
15451,intel core i7 3770t 2.5 ghz 4 cores 8 threads 8 mb cache lga1155 socket oem,51
15452,intel core i7 i7 3770t quad core 4 core 2.50 ghz processor,73
15454,intel core i7 3770s 3.1 ghz 4 cores 8 threads 8 mb cache lga1155 socket oem,51
15455,intel core i7 i7 3770s quad core 4 core 3.10 ghz processor,73
15457,intel core i7 3770k 3.5 ghz 4 cores 8 threads 8 mb cache lga1155 socket oem,51
15458,intel core i7 i7 3770k quad core 4 core 3.50 ghz processor,73
15460,intel core i5 3570k 3.4 ghz 4 cores 4 threads 6 mb cache lga1155 socket oem,51
15461,intel core i5 i5 3570k quad core 4 core 3.40 ghz processor,73
15463,intel core i5 3570t 2.3 ghz 4 cores 4 threads 6 mb cache lga1155 socket oem,51
15464,intel core i5 i5 3570t quad core 4 core 2.30 ghz processor,73
15467,fujitsu intel xeon processor e5 2620 6c/12t 2.00 g,17
15469,intel xeon e5 2620 2 ghz 6 core 12 threads 15 mb cache lga2011 socket oem for compute module hns2600 server board s2600 server system p4308 r1208,51
15470,intel xeon e5 2620 hexa core 6 core 2 ghz processor,73
15472,intel xeon e5 2670 2.6 ghz 8 core 16 threads 20 mb cache lga2011 socket oem for compute module hns2600 server board s2600 server system p4308 r1208,51
15473,intel xeon e5 2670 octa core 8 core 2.60 ghz processor,73
15475,intel xeon e5 2630l 2 ghz 6 core 12 threads 15 mb cache lga2011 socket oem for compute module hns2600 server board s2600 server system p4308 r1208,51
15476,intel xeon e5 2630l hexa core 6 core 2 ghz processor,73
15478,intel xeon e5 2650l 1.8 ghz 8 core 16 threads 20 mb cache lga2011 socket oem for compute module hns2600 server board s2600 server system p4308 r1208,51
15479,intel xeon e5 2650l octa core 8 core 1.80 ghz processor,73
15481,intel core i5 2510e mobile 2.5 ghz 2 cores 4 threads 3 mb cache pga988 socket oem,51
15482,intel core i5 i5 2510e dual core 2 core 2.50 ghz processor,73
15484,intel pentium b960 mobile 2.2 ghz 2 cores 2 threads 2 mb cache pga988 socket oem,51
15487,intel xeon 3 ghz 8 core 16 threads 20 mb cache lga2011 v3 socket oem,51
15488,intel xeon e5 1660 v3 octa core 8 core 3 ghz processor,73
15490,intel core i7 2670qm mobile 2.2 ghz 4 cores 8 threads 6 mb cache pga988 socket oem,51
15491,intel core i7 i7 2670qm quad core 4 core 2.20 ghz processor,73
15493,intel pentium t4500 mobile 2.3 ghz 2 cores 1 mb cache socket p oem,51
15496,intel core i7 extreme edition 2960xm mobile 2.7 ghz 4 cores 8 threads 8 mb cache oem,51
15497,intel core i7 extreme edition i7 2960xm quad core 4 core 2.70 ghz processor,73
15499,intel core i7 2640m mobile 2.8 ghz 2 cores 4 threads 4 mb cache pga988 socket oem,51
15500,intel core i7 i7 2640m dual core 2 core 2.80 ghz processor,73
15502,intel core i5 2540m 2.6 ghz 2 cores 4 threads 3 mb cache socket g2 oem,51
15503,intel core i5 i5 2540m dual core 2 core 2.60 ghz processor,73
15505,intel celeron b810 mobile 1.6 ghz 2 cores 2 threads 2 mb cache pga988 socket oem,51
15509,intel xeon e7 4830 2.13 ghz 8 core 16 threads 24 mb cache lga1567 socket box,51
15511,intel xeon e3 1275 3.4 ghz 4 cores 8 threads 8 mb cache lga1155 socket oem,51
15512,intel xeon e3 1275 quad core 4 core 3.40 ghz processor,73
15515,intel xeon e7 4820 2 ghz 8 core 16 threads 18 mb cache lga1567 socket oem,51
15517,intel core i5 480m mobile 2.66 ghz 2 cores 4 threads 3 mb cache pga988 socket oem,51
15518,intel core i5 i5 480m dual core 2 core 2.66 ghz processor,73
15520,intel core i3 390m mobile 2.66 ghz 2 cores 4 threads 3 mb cache pga988 socket oem,51
15521,intel core i3 i3 390m dual core 2 core 2.66 ghz processor,73
15523,intel xeon e7 4807 1.86 ghz 6 core 12 threads 18 mb cache lga1567 socket oem,51
15524,intel xeon e7 4807 hexa core 6 core 1.86 ghz processor,73
15526,intel pentium g620 2.6 ghz 2 cores 2 threads 3 mb cache lga1155 socket oem,51
15529,intel core i7 2630qm mobile 2 ghz 4 cores 8 threads 6 mb cache pga988 socket oem,51
15530,intel core i7 i7 2630qm quad core 4 core 2 ghz processor,73
15532,intel core i3 2100 3.1 ghz 2 cores 4 threads 3 mb cache lga1155 socket oem,51
15535,intel core i3 2120 3.3 ghz 2 cores 4 threads 3 mb cache lga1155 socket oem,51
15538,intel xeon x5690 3.46 ghz 6 core 12 threads 12 mb cache lga1366 socket oem,51
15539,intel xeon dp x5690 hexa core 6 core 3.46 ghz processor,73
15541,intel xeon x5647 2.93 ghz 4 cores 8 threads 12 mb cache lga1366 socket oem,51
15542,intel xeon dp x5647 quad core 4 core 2.93 ghz processor,73
15544,intel xeon e5645 2.4 ghz 6 core 12 threads 12 mb cache lga1366 socket oem,51
15545,intel xeon dp e5645 hexa core 6 core 2.40 ghz processor,73
15547,intel core i7 extreme edition 2920xm mobile 2.5 ghz 4 cores 8 threads 8 mb cache oem,51
15548,intel core i7 extreme edition i7 2920xm quad core 4 core 2.50 ghz processor,73
15550,intel core i5 2400s 2.5 ghz 4 cores 4 threads 6 mb cache lga1155 socket oem,51
15551,intel core i5 i5 2400s quad core 4 core 2.50 ghz processor,73
15553,intel core i5 2300 2.8 ghz 4 cores 4 threads 6 mb cache lga1155 socket oem,51
15556,intel pentium e5800 3.2 ghz 2 cores 2 mb cache lga775 socket oem,51
15559,intel pentium e5700 3 ghz 2 cores 2 mb cache lga775 socket oem,51
15562,intel pentium e6600 3.06 ghz 2 cores 2 mb cache lga775 socket oem,51
15565,intel xeon l3406 2.26 ghz 2 cores 4 threads 4 mb cache lga1156 socket box,51
15566,intel xeon up l3406 dual core 2 core 2.26 ghz processor,73
15568,intel core i7 940xm mobile 2.13 ghz 4 cores oem,51
15569,intel core i7 extreme edition i7 940xm quad core 4 core 2.13 ghz processor,73
15571,intel pentium e6700 3.2 ghz 2 cores 2 mb cache lga775 socket oem,51
15574,intel core i3 550 3.2 ghz 2 cores 4 threads 4 mb cache lga1156 socket oem,51
15577,intel celeron e3400 2.6 ghz 2 cores 1 mb cache lga775 socket oem,51
15580,intel pentium e5500 2.8 ghz 2 cores 2 mb cache lga775 socket oem,51
15583,intel core i5 520m mobile 2.4 ghz 2 cores 4 threads 3 mb cache pga988 socket oem,51
15584,intel core i5 i5 520m dual core 2 core 2.40 ghz processor,73
15586,intel xeon x5650 2.66 ghz 6 core 12 threads 12 mb cache lga1366 socket oem,51
15587,intel xeon dp x5650 hexa core 6 core 2.66 ghz processor,73
15589,intel xeon l5609 1.86 ghz 4 cores 4 threads 12 mb cache lga1366 socket oem,51
15590,intel xeon dp l5609 quad core 4 core 1.86 ghz processor,73
15592,intel xeon x5667 3.06 ghz 4 cores 8 threads 12 mb cache lga1366 socket oem,51
15593,intel xeon dp x5650 quad core 4 core 3.06 ghz processor,73
15595,intel xeon x5680 3.33 ghz 6 core 12 threads 12 mb cache lga1366 socket oem,51
15596,intel xeon dp x5680 hexa core 6 core 3.33 ghz processor,73
15598,intel xeon e5620 2.4 ghz 4 cores 8 threads 12 mb cache lga1366 socket oem,51
15599,intel xeon dp e5620 quad core 4 core 2.40 ghz processor,73
15601,intel xeon e5440 2.83 ghz 4 cores 12 mb cache lga771 socket oem,51
15602,intel xeon dp e5440 quad core 4 core 2.83 ghz processor,73
15604,intel core i7 620um mobile 1.06 ghz 2 cores 4 threads 4 mb cache ulv oem,51
15605,intel core i7 i7 620um dual core 2 core 1.06 ghz processor,73
15607,intel core 2 duo p8800 mobile 2.66 ghz 2 cores 3 mb cache socket p oem,51
15608,intel core 2 duo p8800 dual core 2 core 2.66 ghz processor,73
15610,intel celeron t3100 mobile 1.9 ghz 2 cores 1 mb cache socket p oem,51
15613,intel pentium t4300 2.1 ghz 2 cores 1 mb cache socket p oem,51
15616,intel celeron 575 mobile 2 ghz 1 mb cache socket p oem,51
15619,intel celeron 900 mobile 2.2 ghz 1 mb cache socket 478 box,51
15622,intel xeon l5420 2.5 ghz 4 cores 12 mb cache lga771 socket oem,51
15623,intel xeon dp l5420 quad core 4 core 2.50 ghz processor,73
15625,intel core 2 duo p7350 mobile 2 ghz 2 cores 3 mb cache socket p oem,51
15626,intel core 2 duo p7350 dual core 2 core 2 ghz processor,73
15628,intel xeon l5410 2.33 ghz 4 cores 12 mb cache lv lga771 socket oem,51
15629,intel xeon dp l5410 quad core 4 core 2.33 ghz processor,73
15631,intel core 2 duo p9700 mobile 2.8 ghz 2 cores 6 mb cache socket p oem,51
15632,intel core 2 duo p9700 dual core 2 core 2.80 ghz processor,73
15634,intel core 2 duo e8500 3.16 ghz 2 cores 6 mb cache lga775 socket oem,51
15635,intel core 2 duo e8500 dual core 2 core 3.16 ghz processor,73
15637,intel pentium e5400 2.7 ghz 2 cores 2 mb cache lga775 socket oem,51
15640,intel core 2 duo p9600 mobile 2.66 ghz 2 cores 6 mb cache socket p oem,51
15641,intel core 2 duo p9600 dual core 2 core 2.66 ghz processor,73
15643,intel xeon e5472 3 ghz 4 cores 12 mb cache lga771 socket oem,51
15644,intel xeon dp e5472 quad core 4 core 3 ghz processor,73
15646,intel pentium t2390 mobile 1.86 ghz 2 cores 1 mb cache socket p oem,51
15647,intel pentium t2390 dual core 2 core 1.86 ghz processor,73
15649,intel core 2 extreme x9100 mobile 3.06 ghz 2 cores 6 mb cache socket p oem,51
15650,intel core 2 extreme x9100 dual core 2 core 3.06 ghz processor,73
15652,intel core 2 quad q9550 2.83 ghz 4 cores 12 mb cache lga775 socket oem,51
15653,intel core 2 quad q9550 quad core 4 core 2.83 ghz processor,73
15655,intel core 2 duo p8400 mobile 2.26 ghz 2 cores 3 mb cache socket p oem,51
15656,intel core 2 duo p8400 dual core 2 core 2.26 ghz processor,73
15658,intel core 2 duo p9500 mobile 2.53 ghz 2 cores 6 mb cache socket p oem,51
15659,intel core 2 duo p9500 dual core 2 core 2.53 ghz processor,73
15661,intel xeon x5472 3 ghz 4 cores 12 mb cache lga771 socket oem,51
15662,intel xeon dp x5472 quad core 4 core 3 ghz processor,73
15664,intel xeon l5410 2.33 ghz 4 cores 12 mb cache lv lga771 socket box,51
15665,intel xeon l5410 quad core 4 core 2.33 ghz processor,73
15667,intel celeron 440 2 ghz 512 kb cache lga775 socket oem,51
15670,intel pentium 4 2 ghz socket 478 oem,51
15673,amd a series a10 7800 3.5ghz 1mb l2 processor,45
15674,amd a10 7800 3.5 ghz 4 cores 4 mb cache socket fm2 oem,51
15676,amd sempron 2650 1.45 ghz 2 cores 1 mb cache socket am1 oem,51
15677,amd sempron 2650 apu 1.45ghz 1mb l2 processor,45
15679,amd sempron 3850 1.3ghz 2mb l2 processor,45
15680,amd sempron 3850 1.3 ghz 4 cores 2 mb cache socket am1 oem,51
15682,amd a series a4 4020 3.2ghz 1mb l2 processor,45
15683,amd a4 4020 3.2 ghz 2 cores 1 mb cache socket fm2 oem,51
15685,amd a series a4 6320 3.9ghz 1mb l2 processor,45
15686,amd a4 6320 3.8 ghz 2 cores 1 mb cache socket fm2 oem,51
15688,amd a series a4 4000 3ghz 1mb l2 processor,45
15689,amd a4 4000 3 ghz 2 cores 1 mb cache socket fm2 oem,51
15691,intel xeon e 2124 3.3 ghz processor,60
15692,intel e 2124 processor 3.30 3300 8 mb,45
15693,intel xeon e 2124 3.3 ghz 4 cores 4 threads 8 mb cache lga1151 socket oem,51
15694,intel e 2174g processor 3.80 3800 8 mb,45
15695,intel xeon e 2174g 3.8 ghz processor,60
15696,intel xeon e 2174g 3.8 ghz 4 cores 8 threads 8 mb cache lga1151 socket oem,51
15697,intel e 2134 processor 3.50 3500 8 mb,45
15698,intel xeon e 2134 3.5 ghz processor,60
15699,intel xeon e 2134 3.5 ghz 4 cores 8 threads 8 mb cache lga1151 socket oem,51
15700,intel e 2124g processor 3.40 3400 8 mb,45
15701,intel xeon e 2124g 3.4 ghz processor,60
15702,intel xeon e 2124g 3.4 ghz 4 cores 4 threads 8 mb cache lga1151 socket oem,51
15703,intel xeon e 2186g 3.8ghz 12mb smart cache processor,45
15704,intel xeon e 2186g 3.8 ghz processor,60
15705,intel xeon e 2186g 3.8 ghz 6 core 12 threads 12 mb cache lga1151 socket oem,51
15706,intel e 2146g processor 3.50 3500 12 mb,45
15707,intel xeon e 2146g 3.5 ghz processor,60
15708,intel xeon e 2146g 3.5 ghz 6 core 12 threads 12 mb cache lga1151 socket oem,51
15709,intel e 2144g processor 3.60 3600 8 mb,45
15710,intel xeon e 2144g 3.6 ghz processor,60
15711,intel xeon e 2144g 3.6 ghz 4 cores 8 threads 8 mb cache lga1151 socket oem,51
15712,intel e 2126g processor 3.30 3300 12 mb,45
15713,intel xeon e 2126g 3.3 ghz processor,60
15714,intel xeon e 2126g 3.3 ghz 6 core 6 threads 12 mb cache lga1151 socket oem,51
15715,intel core i7 2710qe mobile 2.1 ghz 4 cores 8 threads 6 mb cache pga988 socket oem,51
15718,intel core i3 2330e mobile 2.2 ghz 2 cores 4 threads 3 mb cache pga988 socket oem,51
15721,intel xeon platinum 8153 processor 22m cache 2.00 ghz 22mb l3,45
15722,intel core i5 i5 8600 hexa core 6 core 3.10 ghz processor,79
15723,intel xeon platinum 8160t processor 33m cache 2.10 ghz 33mb l3,45
15724,intel xeon platinum 8160 processor 33m cache 2.10 ghz 33mb l3,45
15725,intel xeon platinum 8164 processor 35.75m cache 2.00 ghz 35.8mb l3,45
15726,intel xeon processor e5 4667 v4 45m cache 2.20 ghz 45mb smart cache,45
15727,intel xeon gold 6130f processor 22m cache 2.10 ghz 22mb l3,45
15728,intel xeon gold 6130t processor 22m cache 2.10 ghz 22mb l3,45
15729,intel xeon platinum 8176m processor 38.5m cache 2.10 ghz 38.5mb l3,45
15730,intel xeon gold 6142m processor 22m cache 2.60 ghz 22mb l3,45
15731,intel xeon processor e5 4660 v4 40m cache 2.20 ghz 40mb smart cache,45
15732,intel xeon gold 6126f processor 19.25m cache 2.60 ghz 19.3mb l3,45
15733,intel xeon gold 6138t processor 27.5m cache 2.00 ghz 27.5mb l3,45
15734,intel xeon platinum 8170 processor 35.75m cache 2.10 ghz 35.8mb l3,45
15735,intel xeon platinum 8180m processor 38.5m cache 2.50 ghz 38.5mb l3,45
15736,intel xeon platinum 8180 processor 38.5m cache 2.50 ghz 38.5mb l3,45
15737,intel xeon platinum 8160f processor 33m cache 2.10 ghz 33mb l3,45
15738,intel xeon gold 6138f processor 27.5m cache 2.00 ghz 27.5mb l3,45
15739,intel xeon platinum 8156 processor 16.5m cache 3.60 ghz 16.5mb l3,45
15740,intel xeon platinum 8158 processor 24.75m cache 3.00 ghz 24.8mb l3,45
15741,intel xeon platinum 8158 3 ghz 12 core 24 threads 24.75 mb cache lga3647 socket oem,51
15743,intel xeon platinum 8160m processor 33m cache 2.10 ghz 33mb l3,45
15744,intel xeon platinum 8160m mobile 2.1 ghz 24 core 48 threads 33 mb cache lga3647 socket,51
15746,intel xeon platinum 8176 processor 38.5m cache 2.10 ghz 38.5mb l3,45
15747,intel xeon platinum 8176 2.1 ghz 28 core 56 threads 38.5 mb cache lga3647 socket oem,51
15749,intel xeon platinum 8170m processor 35.75m cache 2.10 ghz 35.8mb l3,45
15750,intel xeon platinum 8170m mobile 2.1 ghz 26 core 52 threads 35.75 mb cache lga3647 socket oem,51
15754,intel xeon w 2133 hexa core 6 core 3.60 ghz processor,79
15755,intel xeon gold 6130 2.1 ghz 16 core 32 threads 22 mb cache lga3647 socket box,51
15758,intel core i38350k processor 8m cache 4.00ghz 4.00ghz 8mb smart cache processor4.00ghz 8th generation intel core i3 4.00ghz lga 1151 socket h4 pc 14nm i38350 k,17
15759,intel core i3 i3 8350k quad core 4 core 4 ghz processor,79
15760,intel core i3 8350k processor 8m cache 4.00 ghz 8mb smart cache,64
15761,intel core i3 6100te 2.7 ghz 2 cores 4 threads 4 mb cache lga1151 socket oem,51
15764,intel xeon gold 6148f processor 27.5m cache 2.40 ghz 27.5mb l3,45
15765,intel xeon gold 6148f 2.4 ghz 20 core 40 threads 27.5 mb cache lga3647 socket oem,51
15767,intel xeon 4109t processor 2.00 ghz 11 mb l3,45
15768,intel xeon silver 4109t 2 ghz 8 core 16 threads 11 mb cache lga3647 socket oem,51
15770,intel xeon gold 6142f processor 22m cache 2.60 ghz 22mb l3,45
15771,intel xeon gold 6142f 2.6 ghz 16 core 32 threads 22 mb cache lga3647 socket oem,51
15778,intel core i7 7800x processor 3.5 ghz 8.25 mb l3,14
15779,intel hex core i7 7800x unlocked oem cpu/processor,101
15780,intel core i7 7800x cache tray cpu 3.50 ghz lga 2066 8.25 mb,3
15781,intel celeron processor j3455 2m cache up to 2.3 ghz 1.50ghz 2mb smart cache,45
15782,intel celeron j3455 1.5 ghz 4 cores 4 threads 2 mb cache fcbga1296 socket oem,51
15784,intel celeron processor j3355 2m cache up to 2.5 ghz 2.00ghz 2mb smart cache,45
15785,intel celeron j3355 2 ghz 2 cores 2 threads 2 mb cache fcbga1296 socket oem,51
15787,intel xeon processor e7 4820 v4 25m cache 2.00 ghz 25mb smart cache,45
15788,intel xeon e7 4820v4 2 ghz 10 core 20 threads 25 mb cache lga2011 socket oem,51
15790,intel xeon processor e3 1585 v5 8m cache 3.50 ghz 8mb smart cache,45
15791,intel xeon e3 1585v5 3.5 ghz 4 cores 8 threads 8 mb cache lga1440 socket oem,51
15793,intel xeon processor e7 8880 v4 55m cache 2.20 ghz 55mb smart cache,45
15794,intel xeon e7 8880v4 2.2 ghz 22 core 44 threads 55 mb cache lga2011 socket oem,51
15796,intel xeon processor e5 4627 v4 25m cache 2.60 ghz 25mb smart cache,45
15797,intel xeon e5 4627v4 2.6 ghz 10 core 10 threads 25 mb cache fclga2011 v3 socket oem,51
15799,intel xeon processor e7 8894 v4 60m cache 2.40 ghz 60mb smart cache,45
15800,intel xeon e7 8894v4 2.4 ghz 24 core 48 threads 60 mb cache fclga2011 v3 socket oem,51
15802,intel pentium processor j4205 2m cache up to 2.6 ghz 1.50ghz 2mb smart cache,45
15803,intel pentium j4205 1.5 ghz 4 cores 4 threads 2 mb cache fcbga1296 socket oem,51
15805,intel xeon 1280v63.90ghz lga11518mb cache tray cpu,17
15806,intel xeon processor e3 1280 v6 8m cache 3.90 ghz 8mb smart cache,64
15807,intel xeon e3 1280 e3 3 9 ghz skt 1151 kaby lake xeon processor v6 8m cache 3.90 cm8067702870647,36
15808,intel core i5 7300u processor 3m cache up to 3.50 ghz 2.60ghz 3mb smart cache,45
15809,intel core i5 7300u 2.6 ghz 2 cores 4 threads 3 mb cache lga1356 socket oem,51
15811,intel xeon processor e5 2699r v4 55m cache 2.20 ghz 55mb,45
15812,intel xeon e5 2699rv4 2.2 ghz 22 core 44 threads 55 mb cache lga2011 socket oem,51
15814,amd a series a8 7650k 3.3ghz 4mb l2 processor,45
15815,amd a8 7650k 3.3 ghz 4 cores 4 threads 4 mb cache socket fm2 oem,51
15817,intel xeon processor e7 8893 v4 60m cache 3.20 ghz 60mb smart cache,45
15818,intel xeon e7 8893v4 3.2 ghz 4 cores 8 threads 60 mb cache lga2011 socket oem,51
15820,intel xeon processor e7 8890 v4 60m cache 2.20 ghz 60mb smart cache,45
15821,intel xeon e7 8890v4 2.2 ghz 24 core 48 threads 60 mb cache lga2011 socket oem,51
15825,intel xeon e3 1270 e3 3 8 ghz skt 1151 kaby lake xeon processor v6 8m cache 3.80 cm8067702870648,36
15826,intel xeon processor e7 8860 v4 45m cache 2.20 ghz 45mb smart cache,45
15827,intel xeon e7 8860v4 2.2 ghz 18 core 36 threads 45 mb cache lga2011 socket oem,51
15829,intel xeon processor e7 8870 v4 50m cache 2.10 ghz 50mb smart cache,45
15830,intel xeon e7 8870v4 2.1 ghz 20 core 40 threads 50 mb cache lga2011 socket oem,51
15832,intel xeon processor e5 2699a v4 55m cache 2.40 ghz 55mb,45
15833,intel xeon e5 2699av4 2.4 ghz 22 core 44 threads 55 mb cache lga2011 socket oem,51
15835,intel celeron processor g3950 2m cache 3.00 ghz 3ghz 2mb,45
15836,intel celeron g3950 3 ghz 2 cores 2 threads 2 mb cache lga1151 socket oem,51
15838,intel xeon processor e7 8891 v4 60m cache 2.80 ghz 60mb smart cache,45
